dob,photo_taken,full_path,gender,age
725750,2013,['59/11884159_1987-01-13_2013.jpg'],1.0,26
704467,1955,['10/11885210_1928-10-06_1955.jpg'],1.0,27
724453,2013,['71/11885871_1983-06-26_2013.jpg'],1.0,30
721665,2007,['86/11889886_1975-11-07_2007.jpg'],1.0,32
721922,2003,['37/11890137_1976-07-21_2003.jpg'],0.0,27
724163,2013,['45/11892945_1982-09-09_2013.jpg'],1.0,31
726512,2013,['79/11894279_1989-02-13_2013.jpg'],1.0,24
725945,2015,['75/11895475_1987-07-27_2015.jpg'],1.0,28
724680,2008,['52/11896452_1984-02-08_2008.jpg'],1.0,24
717657,2010,['03/2180003_1964-11-16_2010.jpg'],0.0,46
718633,2015,['33/2180333_1967-07-20_2015.jpg'],1.0,48
719447,2012,['46/21806446_1969-10-11_2012.jpg'],0.0,43
701997,2008,['41/2180841_1922-01-01_2008.jpg'],1.0,86
711825,2011,['28/2180928_1948-11-28_2011.jpg'],1.0,63
706675,2009,['15/21809615_1934-10-23_2009.jpg'],0.0,75
725535,2013,['23/2181123_1986-06-12_2013.jpg'],1.0,27
726672,2013,['77/21812177_1989-07-23_2013.jpg'],0.0,24
702752,1940,['88/2181688_1924-01-26_1940.jpg'],0.0,16
724386,2005,['26/2181726_1983-04-20_2005.jpg'],1.0,22
705665,1975,['41/2181741_1932-01-17_1975.jpg'],0.0,43
725042,2012,['19/21817619_1985-02-04_2012.jpg'],1.0,27
717275,2001,['38/218238_1963-10-31_2001.jpg'],1.0,38
722255,2005,['23/2182523_1977-06-19_2005.jpg'],1.0,28
716041,2012,['40/2183140_1960-06-14_2012.jpg'],1.0,52
719347,2007,['77/2183177_1969-07-03_2007.jpg'],0.0,38
725577,2013,['75/21835575_1986-07-24_2013.jpg'],0.0,27
716626,2014,['30/2184330_1962-01-20_2014.jpg'],0.0,52
704445,1965,['09/2184409_1928-09-14_1965.jpg'],1.0,37
717395,2006,['67/21845167_1964-02-28_2006.jpg'],0.0,42
714746,2011,['57/2184757_1956-11-27_2011.jpg'],1.0,55
721707,2013,['46/21849546_1975-12-19_2013.jpg'],0.0,38
724461,2011,['21/21852321_1983-07-04_2011.jpg'],0.0,28
706062,1966,['85/21856985_1933-02-17_1966.jpg'],0.0,33
725520,2012,['51/21857151_1986-05-28_2012.jpg'],0.0,26
726710,2013,['76/21859076_1989-08-30_2013.jpg'],1.0,24
698596,1945,['76/21860176_1912-09-09_1945.jpg'],1.0,33
722231,2014,['18/21865418_1977-05-26_2014.jpg'],0.0,37
726598,2014,['10/21866010_1989-05-10_2014.jpg'],1.0,25
720550,2012,['98/21867598_1972-10-18_2012.jpg'],0.0,40
721224,2015,['51/21870751_1974-08-23_2015.jpg'],1.0,41
726750,2015,['33/21871933_1989-10-09_2015.jpg'],1.0,26
716265,2009,['73/21873_1961-01-24_2009.jpg'],0.0,48
718667,1999,['07/2187407_1967-08-23_1999.jpg'],1.0,32
715316,2008,['35/2187435_1958-06-20_2008.jpg'],1.0,50
721281,2009,['37/2187637_1974-10-19_2009.jpg'],1.0,35
716128,2009,['25/2187825_1960-09-09_2009.jpg'],1.0,49
727006,2014,['17/21879817_1990-06-22_2014.jpg'],1.0,24
725571,2008,['51/21881151_1986-07-18_2008.jpg'],0.0,22
726809,2013,['43/2188443_1989-12-07_2013.jpg'],1.0,24
720409,2013,['76/2188476_1972-05-30_2013.jpg'],1.0,41
700768,1973,['05/2188605_1918-08-21_1973.jpg'],1.0,55
724870,2009,['98/21887498_1984-08-16_2009.jpg'],1.0,25
709950,2015,['96/21888796_1943-10-11_2015.jpg'],1.0,72
725633,2013,['93/21893993_1986-09-18_2013.jpg'],1.0,27
723751,2009,['27/21894327_1981-07-24_2009.jpg'],0.0,28
714716,2009,['30/21894930_1956-10-28_2009.jpg'],1.0,53
728759,2015,['24/21897424_1995-04-10_2015.jpg'],1.0,20
728379,2015,['37/31800237_1994-03-26_2015.jpg'],0.0,21
727811,2013,['55/31803455_1992-09-04_2013.jpg'],0.0,21
712527,2012,['73/318073_1950-10-31_2012.jpg'],0.0,62
717581,2011,['72/31808372_1964-09-01_2011.jpg'],1.0,47
724612,2013,['59/31810259_1983-12-02_2013.jpg'],0.0,30
710777,1970,['66/3181066_1946-01-15_1970.jpg'],1.0,24
709605,1977,['10/318110_1942-10-31_1977.jpg'],1.0,35
725410,2012,['52/3181552_1986-02-07_2012.jpg'],1.0,26
720264,2013,['69/31815569_1972-01-06_2013.jpg'],1.0,41
718335,2011,['72/318172_1966-09-25_2011.jpg'],1.0,45
710058,2009,['80/318280_1944-01-27_2009.jpg'],0.0,65
717079,2007,['35/31829035_1963-04-18_2007.jpg'],1.0,44
719047,2012,['89/31829689_1968-09-06_2012.jpg'],1.0,44
722654,2007,['16/3183116_1978-07-23_2007.jpg'],1.0,29
725765,2011,['34/31837734_1987-01-28_2011.jpg'],0.0,24
725867,2015,['05/31841505_1987-05-10_2015.jpg'],0.0,28
726997,2011,['16/31843216_1990-06-13_2011.jpg'],0.0,21
725044,2013,['89/31844889_1985-02-06_2013.jpg'],0.0,28
723493,2015,['50/3184650_1980-11-08_2015.jpg'],1.0,35
708185,2011,['33/3185233_1938-12-11_2011.jpg'],1.0,73
699213,1942,['50/3185250_1914-05-19_1942.jpg'],1.0,28
723098,2009,['82/318582_1979-10-10_2009.jpg'],0.0,30
699013,1943,['25/31859625_1913-10-31_1943.jpg'],1.0,30
702076,1940,['81/31859681_1922-03-21_1940.jpg'],1.0,18
723915,2011,['03/31867903_1982-01-04_2011.jpg'],0.0,29
699088,1942,['89/3186889_1914-01-14_1942.jpg'],1.0,28
725480,2009,['36/31871936_1986-04-18_2009.jpg'],0.0,23
706799,1955,['90/31878490_1935-02-24_1955.jpg'],1.0,20
703671,1947,['40/31884640_1926-08-02_1947.jpg'],1.0,21
724779,2013,['21/31886221_1984-05-17_2013.jpg'],1.0,29
719640,2006,['12/3189812_1970-04-22_2006.jpg'],1.0,36
723070,2003,['80/3189880_1979-09-12_2003.jpg'],0.0,24
709397,2009,['98/318998_1942-04-06_2009.jpg'],1.0,67
717453,2013,['50/41807250_1964-04-26_2013.jpg'],1.0,49
725706,2015,['76/41809976_1986-11-30_2015.jpg'],0.0,29
715557,2011,['99/41811999_1959-02-16_2011.jpg'],1.0,52
709536,2008,['54/41812754_1942-08-23_2008.jpg'],0.0,66
725189,2014,['45/41812845_1985-07-01_2014.jpg'],1.0,29
715422,2014,['79/41814279_1958-10-04_2014.jpg'],1.0,56
716971,2001,['72/41815272_1962-12-31_2001.jpg'],1.0,39
727577,2013,['85/41818085_1992-01-14_2013.jpg'],1.0,21
721858,2006,['03/4182103_1976-05-18_2006.jpg'],0.0,30
718024,2012,['12/41821512_1965-11-18_2012.jpg'],1.0,47
722627,2012,['70/4182570_1978-06-26_2012.jpg'],1.0,34
706691,1956,['53/41826153_1934-11-08_1956.jpg'],1.0,22
720709,2004,['97/41829197_1973-03-26_2004.jpg'],1.0,31
728452,2013,['33/41832633_1994-06-07_2013.jpg'],1.0,19
713158,1986,['53/41833953_1952-07-23_1986.jpg'],1.0,34
727696,2014,['00/41835500_1992-05-12_2014.jpg'],1.0,22
714555,2009,['26/41838426_1956-05-20_2009.jpg'],1.0,53
710259,2012,['68/41841168_1944-08-15_2012.jpg'],1.0,68
729051,2014,['08/41843508_1996-01-27_2014.jpg'],1.0,18
719164,2012,['68/418468_1969-01-01_2012.jpg'],1.0,43
720204,2012,['62/41850762_1971-11-07_2012.jpg'],1.0,41
711384,1966,['92/4185292_1947-09-14_1966.jpg'],1.0,19
724308,2009,['65/41853165_1983-02-01_2009.jpg'],0.0,26
723479,2013,['50/41853350_1980-10-25_2013.jpg'],1.0,33
728939,2014,['37/41854137_1995-10-07_2014.jpg'],1.0,19
715601,2011,['20/41854420_1959-04-01_2011.jpg'],0.0,52
722760,2013,['30/41855930_1978-11-06_2013.jpg'],0.0,35
695299,1953,['68/418568_1903-08-31_1953.jpg'],1.0,50
728486,2013,['52/41857552_1994-07-11_2013.jpg'],1.0,19
722777,2013,['83/41858083_1978-11-23_2013.jpg'],1.0,35
711136,2006,['59/4185859_1947-01-09_2006.jpg'],1.0,59
726361,2014,['02/41858602_1988-09-15_2014.jpg'],0.0,26
709986,1969,['94/41861794_1943-11-16_1969.jpg'],1.0,26
709094,1963,['32/41861832_1941-06-07_1963.jpg'],1.0,22
708406,1963,['32/41871132_1939-07-20_1963.jpg'],1.0,24
709274,1963,['52/41871252_1941-12-04_1963.jpg'],1.0,22
708573,1963,['09/41871409_1940-01-03_1963.jpg'],1.0,23
717370,2013,['34/41871434_1964-02-03_2013.jpg'],0.0,49
709077,1961,['42/41879142_1941-05-21_1961.jpg'],1.0,20
727614,2014,['66/41884366_1992-02-20_2014.jpg'],1.0,22
728810,2014,['98/41888398_1995-05-31_2014.jpg'],1.0,19
718866,2013,['24/41892524_1968-03-09_2013.jpg'],0.0,45
726888,2013,['32/41897532_1990-02-24_2013.jpg'],1.0,23
724734,2012,['56/41898456_1984-04-02_2012.jpg'],0.0,28
727633,2015,['33/41898633_1992-03-10_2015.jpg'],1.0,23
715811,2011,['26/4189926_1959-10-28_2011.jpg'],1.0,52
724000,2013,['57/41899857_1982-03-30_2013.jpg'],1.0,31
709333,2007,['00/51800_1942-02-01_2007.jpg'],1.0,65
703202,1955,['22/5180922_1925-04-20_1955.jpg'],0.0,30
710030,1984,['13/5181413_1943-12-30_1984.jpg'],0.0,41
712709,2007,['66/518166_1951-05-01_2007.jpg'],0.0,56
725004,2010,['16/5186316_1984-12-28_2010.jpg'],1.0,26
723801,2012,['00/518700_1981-09-12_2012.jpg'],0.0,31
702750,2009,['13/5188713_1924-01-24_2009.jpg'],0.0,85
708702,2015,['88/5189188_1940-05-11_2015.jpg'],1.0,75
723429,2011,['58/6180658_1980-09-05_2011.jpg'],1.0,31
687759,1947,['24/618124_1883-01-07_1947.jpg'],1.0,64
723599,2008,['03/6183903_1981-02-22_2008.jpg'],1.0,27
725385,2014,['91/6184091_1986-01-13_2014.jpg'],0.0,28
707526,1968,['43/618543_1937-02-20_1968.jpg'],0.0,31
713759,2012,['46/618546_1954-03-16_2012.jpg'],0.0,58
724626,2010,['73/6187073_1983-12-16_2010.jpg'],1.0,27
711580,2009,['70/618770_1948-03-28_2009.jpg'],0.0,61
717987,2010,['23/618823_1965-10-12_2010.jpg'],1.0,45
703746,2008,['50/618850_1926-10-16_2008.jpg'],1.0,82
720341,2007,['87/61887_1972-03-23_2007.jpg'],0.0,35
706055,1963,['20/6189620_1933-02-10_1963.jpg'],1.0,30
715382,2012,['01/718001_1958-08-25_2012.jpg'],1.0,54
718556,2013,['28/718028_1967-05-04_2013.jpg'],0.0,46
709035,2007,['24/7181824_1941-04-09_2007.jpg'],1.0,66
721435,2013,['32/718232_1975-03-22_2013.jpg'],1.0,38
718604,2011,['36/718236_1967-06-21_2011.jpg'],1.0,44
721700,2013,['20/718320_1975-12-12_2013.jpg'],0.0,38
713489,2010,['83/7189483_1953-06-19_2010.jpg'],1.0,57
704223,1954,['48/718948_1928-02-05_1954.jpg'],1.0,26
725536,2011,['00/81800_1986-06-13_2011.jpg'],0.0,25
706727,1991,['88/8185188_1934-12-14_1991.jpg'],0.0,57
724546,2011,['14/8185414_1983-09-27_2011.jpg'],0.0,28
712642,1994,['98/818798_1951-02-23_1994.jpg'],0.0,43
716275,2008,['22/818822_1961-02-03_2008.jpg'],1.0,47
704280,2003,['90/8189790_1928-04-02_2003.jpg'],1.0,75
690501,1943,['49/918149_1890-07-11_1943.jpg'],1.0,53
722888,2012,['93/918293_1979-03-14_2012.jpg'],1.0,33
718627,2007,['92/918592_1967-07-14_2007.jpg'],1.0,40
699673,1970,['74/91874_1915-08-22_1970.jpg'],1.0,55
724183,2010,['09/9189509_1982-09-29_2010.jpg'],0.0,28
725912,2015,['82/9189682_1987-06-24_2015.jpg'],1.0,28
719963,2005,['67/1280067_1971-03-11_2005.jpg'],1.0,34
723725,2011,['73/12800773_1981-06-28_2011.jpg'],1.0,30
717707,2011,['44/1280144_1965-01-05_2011.jpg'],1.0,46
717473,2007,['53/1280153_1964-05-16_2007.jpg'],1.0,43
724708,2014,['24/1280224_1984-03-07_2014.jpg'],1.0,30
714138,2003,['66/12802566_1955-03-30_2003.jpg'],0.0,48
722440,2007,['17/12804217_1977-12-21_2007.jpg'],1.0,30
726352,2008,['08/12806008_1988-09-06_2008.jpg'],1.0,20
716224,2010,['08/1280808_1960-12-14_2010.jpg'],1.0,50
717074,2007,['10/12810_1963-04-13_2007.jpg'],1.0,44
720648,2012,['36/12813436_1973-01-24_2012.jpg'],1.0,39
726266,2013,['59/12813959_1988-06-12_2013.jpg'],1.0,25
718147,2013,['65/12813965_1966-03-21_2013.jpg'],1.0,47
725111,2012,['48/12815948_1985-04-14_2012.jpg'],0.0,27
713862,1980,['65/12816765_1954-06-27_1980.jpg'],1.0,26
720143,2005,['24/1281824_1971-09-07_2005.jpg'],1.0,34
713778,2007,['24/12818824_1954-04-04_2007.jpg'],1.0,53
715505,2011,['91/1281891_1958-12-26_2011.jpg'],1.0,53
725004,2006,['59/12821159_1984-12-28_2006.jpg'],1.0,22
723803,2013,['89/12821189_1981-09-14_2013.jpg'],0.0,32
723540,2007,['50/12821550_1980-12-25_2007.jpg'],1.0,27
705390,1964,['45/12824745_1931-04-17_1964.jpg'],1.0,33
722760,2014,['23/1282623_1978-11-06_2014.jpg'],0.0,36
702582,1950,['95/12831895_1923-08-09_1950.jpg'],1.0,27
720979,2010,['35/1283335_1973-12-21_2010.jpg'],1.0,37
708895,2009,['38/12835538_1940-11-20_2009.jpg'],1.0,69
725793,2011,['95/12838395_1987-02-25_2011.jpg'],1.0,24
711177,2008,['18/12838418_1947-02-19_2008.jpg'],1.0,61
717962,2007,['22/12838422_1965-09-17_2007.jpg'],0.0,42
721153,2009,['49/1284549_1974-06-13_2009.jpg'],0.0,35
706868,2003,['89/1284789_1935-05-04_2003.jpg'],1.0,68
720531,2007,['97/1284897_1972-09-29_2007.jpg'],1.0,35
721359,2009,['00/1285200_1975-01-05_2009.jpg'],1.0,34
703745,1951,['04/1285604_1926-10-15_1951.jpg'],0.0,25
726039,2013,['17/12857517_1987-10-29_2013.jpg'],1.0,26
723688,2010,['06/12858106_1981-05-22_2010.jpg'],1.0,29
710105,1972,['92/12858592_1944-03-14_1972.jpg'],1.0,28
723813,2014,['65/1285865_1981-09-24_2014.jpg'],1.0,33
725008,2012,['45/12858845_1985-01-01_2012.jpg'],1.0,27
718835,2006,['71/1285971_1968-02-07_2006.jpg'],1.0,38
713429,2006,['26/12862526_1953-04-20_2006.jpg'],1.0,53
722633,2008,['29/12862929_1978-07-02_2008.jpg'],1.0,30
717365,2009,['54/1286754_1964-01-29_2009.jpg'],1.0,45
701127,2010,['85/12867985_1919-08-15_2010.jpg'],1.0,91
725960,2013,['60/12869260_1987-08-11_2013.jpg'],0.0,26
715881,2013,['08/1287008_1960-01-06_2013.jpg'],0.0,53
719342,2014,['33/1287233_1969-06-28_2014.jpg'],1.0,45
724762,2008,['76/12874476_1984-04-30_2008.jpg'],0.0,24
710398,2010,['48/1287448_1945-01-01_2010.jpg'],1.0,65
723603,2014,['37/1287637_1981-02-26_2014.jpg'],0.0,33
704386,1953,['20/12877020_1928-07-17_1953.jpg'],1.0,25
714338,2012,['46/12877846_1955-10-16_2012.jpg'],1.0,57
726355,2010,['09/12878209_1988-09-09_2010.jpg'],0.0,22
709085,1962,['96/12879196_1941-05-29_1962.jpg'],1.0,21
723517,2013,['00/12889900_1980-12-02_2013.jpg'],0.0,33
725764,2011,['45/12892545_1987-01-27_2011.jpg'],1.0,24
718661,2011,['97/12893097_1967-08-17_2011.jpg'],0.0,44
726318,2010,['82/12897282_1988-08-03_2010.jpg'],1.0,22
712313,2014,['44/22800444_1950-03-31_2014.jpg'],0.0,64
718401,2011,['09/22805109_1966-11-30_2011.jpg'],1.0,45
709563,1970,['91/228091_1942-09-19_1970.jpg'],0.0,28
726047,2014,['25/22811525_1987-11-06_2014.jpg'],1.0,27
721723,2012,['71/22811671_1976-01-04_2012.jpg'],1.0,36
727051,2011,['23/22813823_1990-08-06_2011.jpg'],1.0,21
724345,2009,['62/22816062_1983-03-10_2009.jpg'],0.0,26
706022,1950,['72/22817372_1933-01-08_1950.jpg'],0.0,17
722285,2009,['22/22817622_1977-07-19_2009.jpg'],0.0,32
726268,2012,['04/22818604_1988-06-14_2012.jpg'],1.0,24
725887,2011,['97/22818697_1987-05-30_2011.jpg'],1.0,24
725223,2012,['89/22818789_1985-08-04_2012.jpg'],1.0,27
722908,2011,['60/22821360_1979-04-03_2011.jpg'],1.0,32
708963,2012,['87/22824787_1941-01-27_2012.jpg'],1.0,71
724891,2007,['82/22825982_1984-09-06_2007.jpg'],0.0,23
727221,2013,['14/22827214_1991-01-23_2013.jpg'],1.0,22
703738,2010,['23/22828023_1926-10-08_2010.jpg'],1.0,84
705973,1968,['93/228293_1932-11-20_1968.jpg'],1.0,36
713213,1967,['49/22831749_1952-09-16_1967.jpg'],0.0,15
719671,2004,['30/2283430_1970-05-23_2004.jpg'],1.0,34
726287,2009,['21/22838521_1988-07-03_2009.jpg'],0.0,21
719802,2010,['60/22839860_1970-10-01_2010.jpg'],1.0,40
722967,2012,['61/22842761_1979-06-01_2012.jpg'],1.0,33
702057,1962,['42/22846942_1922-03-02_1962.jpg'],1.0,40
725549,2008,['28/22848428_1986-06-26_2008.jpg'],1.0,22
715972,2013,['79/2285079_1960-04-06_2013.jpg'],1.0,53
700842,1967,['80/2285380_1918-11-03_1967.jpg'],0.0,49
727889,2009,['28/22856228_1992-11-21_2009.jpg'],0.0,17
720115,2008,['19/2286019_1971-08-10_2008.jpg'],1.0,37
724917,2013,['32/2286032_1984-10-02_2013.jpg'],0.0,29
716448,2009,['60/2286760_1961-07-26_2009.jpg'],1.0,48
719837,2009,['49/22867949_1970-11-05_2009.jpg'],1.0,39
725203,2011,['69/22873069_1985-07-15_2011.jpg'],1.0,26
726783,2012,['81/22877081_1989-11-11_2012.jpg'],1.0,23
727468,2014,['14/22878014_1991-09-27_2014.jpg'],0.0,23
703779,1995,['48/2288048_1926-11-18_1995.jpg'],1.0,69
724221,2013,['18/22883518_1982-11-06_2013.jpg'],1.0,31
716750,2008,['80/22883980_1962-05-24_2008.jpg'],0.0,46
723103,2006,['99/2288999_1979-10-15_2006.jpg'],1.0,27
727208,2009,['97/22891197_1991-01-10_2009.jpg'],0.0,18
702666,2009,['44/22892544_1923-11-01_2009.jpg'],1.0,86
726759,2012,['74/22892674_1989-10-18_2012.jpg'],1.0,23
721030,2012,['56/2289856_1974-02-10_2012.jpg'],0.0,38
711961,2007,['98/228998_1949-04-13_2007.jpg'],1.0,58
707020,1971,['14/328014_1935-10-03_1971.jpg'],1.0,36
727467,2014,['53/32801953_1991-09-26_2014.jpg'],1.0,23
724980,2011,['12/32803612_1984-12-04_2011.jpg'],1.0,27
709520,1994,['35/32808235_1942-08-07_1994.jpg'],1.0,52
714983,2011,['58/3280858_1957-07-22_2011.jpg'],1.0,54
726962,2013,['42/32809942_1990-05-09_2013.jpg'],1.0,23
721789,2009,['99/3280999_1976-03-10_2009.jpg'],0.0,33
726987,2012,['58/32814658_1990-06-03_2012.jpg'],1.0,22
721678,2012,['51/328151_1975-11-20_2012.jpg'],1.0,37
684103,1973,['05/3281705_1873-01-03_1973.jpg'],1.0,100
730026,2011,['80/32821480_1998-09-28_2011.jpg'],0.0,13
710980,2007,['61/328261_1946-08-06_2007.jpg'],1.0,61
727525,2012,['12/32828212_1991-11-23_2012.jpg'],1.0,21
729002,2012,['47/32834047_1995-12-09_2012.jpg'],0.0,17
728665,2011,['56/32834856_1995-01-06_2011.jpg'],1.0,16
711386,1980,['36/32838136_1947-09-16_1980.jpg'],1.0,33
718515,2005,['23/3283823_1967-03-24_2005.jpg'],1.0,38
706276,2012,['83/328383_1933-09-19_2012.jpg'],1.0,79
714349,2000,['52/32839152_1955-10-27_2000.jpg'],1.0,45
709587,1963,['89/3284189_1942-10-13_1963.jpg'],1.0,21
705710,1958,['11/32842011_1932-03-02_1958.jpg'],0.0,26
688814,1985,['67/3284567_1885-11-27_1985.jpg'],1.0,100
709379,2011,['44/3284744_1942-03-19_2011.jpg'],1.0,69
718823,2010,['07/3284807_1968-01-26_2010.jpg'],1.0,42
716226,1960,['34/32851434_1960-12-16_1960.jpg'],1.0,0
725380,2015,['95/32853595_1986-01-08_2015.jpg'],0.0,29
714363,2013,['07/3285407_1955-11-10_2013.jpg'],1.0,58
725108,2011,['97/32854797_1985-04-11_2011.jpg'],1.0,26
724800,2010,['83/32855283_1984-06-07_2010.jpg'],1.0,26
706386,2012,['95/32860695_1934-01-07_2012.jpg'],0.0,78
699982,1960,['90/32862790_1916-06-26_1960.jpg'],1.0,44
723877,2014,['69/32864369_1981-11-27_2014.jpg'],0.0,33
715725,2008,['47/328647_1959-08-03_2008.jpg'],1.0,49
716345,2011,['87/328687_1961-04-14_2011.jpg'],1.0,50
715732,2012,['00/328700_1959-08-10_2012.jpg'],0.0,53
721004,2006,['25/3287025_1974-01-15_2006.jpg'],1.0,32
712564,2012,['05/3287105_1950-12-07_2012.jpg'],1.0,62
712487,2008,['37/32873637_1950-09-21_2008.jpg'],1.0,58
715403,1981,['49/3288349_1958-09-15_1981.jpg'],0.0,23
727989,2012,['32/32884032_1993-03-01_2012.jpg'],1.0,19
726890,2007,['63/32885763_1990-02-26_2007.jpg'],0.0,17
722264,2007,['66/3288666_1977-06-28_2007.jpg'],0.0,30
728203,2012,['90/32888790_1993-10-01_2012.jpg'],1.0,19
727288,2011,['04/32890104_1991-03-31_2011.jpg'],1.0,20
714683,2014,['08/328908_1956-09-25_2014.jpg'],1.0,58
724847,2012,['11/32893111_1984-07-24_2012.jpg'],1.0,28
728121,2014,['64/32893164_1993-07-11_2014.jpg'],1.0,21
727335,2013,['82/32895482_1991-05-17_2013.jpg'],1.0,22
727965,2014,['36/32896236_1993-02-05_2014.jpg'],1.0,21
726534,2012,['52/32896752_1989-03-07_2012.jpg'],1.0,23
707500,2008,['16/42801416_1937-01-25_2008.jpg'],1.0,71
727116,2015,['59/42803359_1990-10-10_2015.jpg'],0.0,25
715821,2008,['16/4280416_1959-11-07_2008.jpg'],1.0,49
725155,2013,['27/42804727_1985-05-28_2013.jpg'],1.0,28
707301,2005,['53/428053_1936-07-10_2005.jpg'],1.0,69
704462,1961,['88/42805688_1928-10-01_1961.jpg'],0.0,33
719837,2011,['09/42812309_1970-11-05_2011.jpg'],1.0,41
715039,2014,['81/42812681_1957-09-16_2014.jpg'],1.0,57
728948,2013,['35/42814435_1995-10-16_2013.jpg'],1.0,18
723455,2014,['22/42819522_1980-10-01_2014.jpg'],1.0,34
728256,2013,['61/42820061_1993-11-23_2013.jpg'],0.0,20
715732,1988,['70/42820470_1959-08-10_1988.jpg'],1.0,29
719862,2013,['79/42822079_1970-11-30_2013.jpg'],1.0,43
722793,2007,['73/4282573_1978-12-09_2007.jpg'],1.0,29
725569,2010,['37/4283837_1986-07-16_2010.jpg'],0.0,24
720671,2013,['68/42839068_1973-02-16_2013.jpg'],0.0,40
714670,2015,['33/42842133_1956-09-12_2015.jpg'],1.0,59
726534,2015,['47/42842447_1989-03-07_2015.jpg'],1.0,26
703812,1954,['13/42849813_1926-12-21_1954.jpg'],0.0,28
729020,2014,['58/42850358_1995-12-27_2014.jpg'],1.0,19
723774,2014,['00/42851200_1981-08-16_2014.jpg'],1.0,33
729611,2014,['63/42852163_1997-08-09_2014.jpg'],1.0,17
726506,2010,['98/42852198_1989-02-07_2010.jpg'],1.0,21
719049,2012,['53/4285253_1968-09-08_2012.jpg'],0.0,44
728086,2014,['62/42858562_1993-06-06_2014.jpg'],1.0,21
727146,2015,['74/42859374_1990-11-09_2015.jpg'],0.0,25
728312,2015,['22/42859822_1994-01-18_2015.jpg'],1.0,21
725487,2013,['39/42865639_1986-04-25_2013.jpg'],1.0,27
704437,2011,['72/42867472_1928-09-06_2011.jpg'],0.0,83
720184,2014,['37/42867737_1971-10-18_2014.jpg'],0.0,43
723714,2013,['42/42867942_1981-06-17_2013.jpg'],0.0,32
712216,2011,['78/42869178_1949-12-24_2011.jpg'],1.0,62
697498,1960,['74/42874_1909-09-07_1960.jpg'],1.0,51
723280,2006,['72/4287672_1980-04-09_2006.jpg'],1.0,26
720454,2005,['25/42877025_1972-07-14_2005.jpg'],0.0,33
720828,2012,['91/4287791_1973-07-23_2012.jpg'],0.0,39
713367,1980,['93/4287893_1953-02-17_1980.jpg'],1.0,27
726233,2014,['72/42880172_1988-05-10_2014.jpg'],0.0,26
717655,2011,['48/42881348_1964-11-14_2011.jpg'],1.0,47
689607,1990,['06/42881906_1888-01-29_1990.jpg'],1.0,102
728783,2013,['90/42884490_1995-05-04_2013.jpg'],1.0,18
716170,2007,['16/42886016_1960-10-21_2007.jpg'],0.0,47
719189,2014,['23/42886623_1969-01-26_2014.jpg'],1.0,45
726206,2013,['26/4288926_1988-04-13_2013.jpg'],1.0,25
723398,2012,['45/4289145_1980-08-05_2012.jpg'],0.0,32
717906,2010,['48/4289348_1965-07-23_2010.jpg'],1.0,45
712155,2009,['74/42895274_1949-10-24_2009.jpg'],1.0,60
717850,2008,['02/42895502_1965-05-28_2008.jpg'],1.0,43
722480,2013,['18/42895518_1978-01-30_2013.jpg'],0.0,35
723358,2009,['79/428979_1980-06-26_2009.jpg'],1.0,29
718056,2014,['77/5281277_1965-12-20_2014.jpg'],1.0,49
716289,2008,['71/528271_1961-02-17_2008.jpg'],1.0,47
710120,1960,['33/5283333_1944-03-29_1960.jpg'],0.0,16
721146,2007,['36/5283336_1974-06-06_2007.jpg'],0.0,33
722715,2014,['36/5283636_1978-09-22_2014.jpg'],1.0,36
713288,2009,['39/528439_1952-11-30_2009.jpg'],1.0,57
716818,2009,['73/528673_1962-07-31_2009.jpg'],1.0,47
706059,1949,['04/528704_1933-02-14_1949.jpg'],0.0,16
723208,2010,['79/5287079_1980-01-28_2010.jpg'],1.0,30
705556,1982,['48/528748_1931-09-30_1982.jpg'],0.0,51
696128,1964,['81/52881_1905-12-07_1964.jpg'],1.0,59
716135,2012,['04/628004_1960-09-16_2012.jpg'],1.0,52
726070,2013,['58/6280558_1987-11-29_2013.jpg'],1.0,26
707564,1975,['09/62809_1937-03-30_1975.jpg'],1.0,38
723602,2010,['32/628232_1981-02-25_2010.jpg'],1.0,29
711464,1971,['68/6283068_1947-12-03_1971.jpg'],1.0,24
719607,2007,['56/6287456_1970-03-20_2007.jpg'],0.0,37
715155,2009,['22/728022_1958-01-10_2009.jpg'],1.0,51
722855,2014,['11/72811_1979-02-09_2014.jpg'],0.0,35
718252,2006,['40/728140_1966-07-04_2006.jpg'],0.0,40
718759,2006,['49/7282749_1967-11-23_2006.jpg'],1.0,39
713599,2006,['34/7286534_1953-10-07_2006.jpg'],1.0,53
723822,2013,['76/728776_1981-10-03_2013.jpg'],1.0,32
725258,2009,['58/7289058_1985-09-08_2009.jpg'],1.0,24
718390,2003,['38/728938_1966-11-19_2003.jpg'],1.0,37
709580,1989,['49/8281349_1942-10-06_1989.jpg'],1.0,47
719018,2011,['16/8283616_1968-08-08_2011.jpg'],1.0,43
722343,2009,['01/8283701_1977-09-15_2009.jpg'],1.0,32
704113,1961,['47/82847_1927-10-18_1961.jpg'],1.0,34
703673,1949,['06/8285606_1926-08-04_1949.jpg'],1.0,23
704112,1975,['40/8286340_1927-10-17_1975.jpg'],1.0,48
725004,2009,['54/8286354_1984-12-28_2009.jpg'],0.0,25
702301,1953,['85/8286385_1922-11-01_1953.jpg'],1.0,31
717957,2011,['96/8287296_1965-09-12_2011.jpg'],1.0,46
